index,label,preprocessed_news
41,fake,janot nocauteia mendes caduquice moral devaneios diarreia verbal video ultima semana mendes disse entrevista procuradores mp chamaram imprensa extraoficialmente vazar alguns nomes figuras importantes envolvidas delacoes janot nao gostou declaracao ministro gilmar soltou bomba nao vi so palavra disenteria verbal mente ociosa dada devaneios pgr nao disse nome mendes diretamente porem referencias nao deixam duvidas projecao mental alguns tentam nivelar todos caduquice moral condutas sao proprias afirmou acabou nao pgr ainda tempo finalizar luta nocaute janot ainda comentou sobre encontros frequentes gilmar palacio planalto referindo recentes jantares presidente temer procuramos distanciar banquetes palacianos algo envergonha poder publico gera relacao promiscua informacoes jailton carvalho
42,fake,tumulto gritaria senado policia legislativa saca arma manifestantes clima esquentou brasilia adilson araujo presidente ctb central trabalhadores trabalhadoras brasil ameacado seguranca senado diante manifestacoes organizadas pt oposicao governo temer membro policia legislativa mostrou arma manifestantes adilson nao recuou aprontou maior gritaria cade arma tira dessa arma mostra arma aqui nao bandido nao lindbergh farias interveio tentou colocar panos quentes discussao dia promete
43,fake,kim chama trump falastrao nao escaparao maior desastre nuclear historia coreia norte alertou eua nao esperem nenhuma misericordia ameacou aumentar programa armas nucleares apos acoes politica hostil donald trump missil balistico disparado regime comunista comemorado avanco capacidades pyongyang ate mega festa kim coreia norte alegou foguete missil atingiu altitude milhas km violando zona identificacao defesa aerea japao aterrissou mar japao onde explodiu autoridades americanas confirmaram lancamento sucesso armas kim tornaram capazes chegar solo americano mensagem divulgada estatal midia kcna desafiam dignidade sistema social rpdc criticando passo legitimo reforcar forca nuclear legitima defesa nao devem esperar nenhuma misericordia midia estatal tambem confirmou ja pode ser considerado capaz transportar ogiva nuclear grande pesada pyongyang tambem expressou prazer apos lancamento missil balistico alegou imperialismo eua proximo fim sistemas armas perfeitos mundo nunca tornarao propriedade exclusiva eua continuarem provocar rpdc nao escaparao maior desastre nuclear historia sobre presidente trump ditador declarou fala acha mundo curvar aqui sera diferente
44,fake,lula nao sera preso menos enquanto penas determinadas justica primeira instancia so podem ser executadas partir confirmacao feita segunda instancia caso lula especificamente turma composta desembargadores lula nao ira cadeia menos enquanto sergio moro fez questao destacar caberia prisao preventiva porem tal ato poderia provocar intimidacao justica agentes lei ate imprensa sendo assim podera fazer apelacao liberdade
45,fake,deputado desabafa governo lixo liberou caminhao dinheiro salvar presidente desabafo deputado delegado waldir mostra politica brasileira corrompida independente partido ideologia modelo gestao corrupta visa distribuir cargos publicos visando tao somente apoderamento patrimonio publico protecao corruptos populacao ja nao suporta sustentar monstro sanguessuga chamado estado substituido ultima hora ccj deputado protestou colocou boca trombone sob gritos lixo governo disse nao vendo voto nao troco cargos emendas ultimas semanas caminhao dinheiro liberacao emendas desabafou
46,fake,amigos aecio temem cometa suicidio reportagem folha conversou amigos familiares senador afastado aecio neves percebeu sentimento temor relacao depressao causada conta efeitos colaterais delacao friboi aecio neves ceu inferno pouco tempo apos quase ganhar dilma segundo turno transformou heroi nacional aplaudido pe todo restaurante entrava redes sociais apontado melhor resposta projeto poder pt entanto diversas delacoes colhidas operacao lava jato passaram apontar corrupto ultima semana afastado cargo senador republica manchando assim toda historia avo tancredo neves escreveu processo redemocratizacao brasileira avaliar maneira aecio reagindo caos folha conversou fontes proximas senador afastado conversamos primo amigo proximo colega partido atualmente mandato deputado federal todos entrevistados so aceitaram falar sob manto anonimato tres fontes estao extremamente preocupadas estado emocional aecio temor relacao suicidio evidente fala dois entrevistados veja disseram tres entrevistados amigo conheco aecio ha anos posso falar toda certeza momento triste vida morte avo doeu tanto nele assistindo proprio velorio havia preparado janeiro tomar posse presidente certo cabeca desde resultado eleicao anunciado ja comecou entrar nesta depressao delacao odebrecht acreditava ainda poderia sair ileso vazamento conversa dono friboi passou ter certeza fim estaria proximo chegou dizer nao estrutura emocional eventual prisao disse melhor dar fim nisso fim preocupa coragem perguntar fim primo prisao irma acabou emocional sentindo culpado ferido policia federal deu golpe duro poderia receber acho prisao doeria tanto quanto doeu ver jornais foto andrea uniforme presidiaria expressao tao sofrida sangrando dentro sabe nao pode fazer nada cada nova revelacao afunda mantendo sempre alguem familia perto pra nao cometer besteira deus livre deputado seriamente preocupado aecio desistindo ve pessoalmente barba fazer cabelo despenteado nao reconhece hoje condenado corredor morte tentando reanimar dificil pior muita gente vida publica deletando foto redes sociais bloqueando momento vemos amigo verdade licao sendo dolorida pra achava querido tantos espero suporte dor
47,fake,saiu sentenca lula condenado anos prisao sentenca crimes corrupcao passiva lavagem dinheiro anunciada hoje acusado mpf receber propina oas benesses recebidas apartamento triplex situado cidade guaruja sp segundo denuncia ministerio publico federal petista recebido aproximadamente r milhoes vantagens ilicitas pagas oas cabe recurso sentenca moro instancias superiores informacoes seguir leia abaixo sentenca clique aqui
48,fake,triplex sobre lula advogados bando lixo destruiram vida video jose afonso prestou depoimento juiz sergio moro dezembro nao baixou cabeca advogado lula voces colocaram situacao nao culpa nenhuma perdi emprego perdi moradia voce vem querer acusar afonso continuou massacre contra advogado lula voce falar alguma coisa contra mim voces sao bando lixo assista partir minuto video leia tambem
49,fake,apos aperto maos trump questionou senhor esquisito registro aconteceu durante reuniao cupula hamburgo alemanha verdade apos rapido aperto maos meia duzia palavras trocadas trump virou assessores questionou senhor esquisitao vejam so ponto chegamos ser chamado esquisito desmiolado donald trump fim picada
50,fake,audio jose dirceu prometendo retomar poder pais vaza redes sociais deixou prisao maio deste ano ja colocando manguinhas dirceu evitado aparecer perante microfones cameras agindo sombras petista ja condenado anos reclusao ambito lava jato solto gracas votos dias toffoli ricardo lewandowski gilmar mendes epoca procurador coordenador lava jato deltan dallagnol questionou decisao stf gostaria poder entender tratamento diferenciado recebeu jose dirceu revista istoe deste fim semana informou recebido diversos militantes politicos apartamento brasilia incluindo lula segundo reportagem comunista reunido menos vez semana cupula partido trabalhadores ainda transita ministerio publico federal desenvoltura informou istoe camara deputados parlamentares seguido risca orientacoes orientacao principal sangrar temer ate final gravacao divulgada redes sociais dirceu diz retomara comando pais precisamos ocupar ruas reconquistar ganhamos quatro vezes governo brasil
51,fake,deselegancia zeze passar mulher gente pra tras facil dificil passar frente entrevista exibida programa danilo gentili sertanejo soltou passar mulher gente pra tras facil dificil passar frente calma zeze dinheiro nao tudo deselegancia so demonstra coisa inseguranca total leia tambem
52,fake,trump ironico elogiar brasil temer acreditou sera ninguem consegue distinguir diferenca verdade ironia nao novidade ninguem donald trump nao bate bem pinos pois bem durante rapido encontro hamburgo cupula presidente esbarrou michel temer caminho simples aperto mao suficiente equipe publicitaria temer usasse twitter fazer marketing duas postagens feitas manha hoje conta oficial presidente temer informou trump elogiou desempenho economia brasileira indo bem postou nao parou ai temer disse ainda sugeriu trump reaproximar empresarios dois paises gostou ideia duas trump ironico dizer economia brasileira vai bem temer usou criatividade postar twitter donald trump chega ser engracado temer tambem
53,fake,ejacular vezes mes ajuda reduzir risco cancer prostata pesquisa publicada site nhs national health service sistema publico saude reino unido chegou conclusao risco cancer prostata significativamente menor homens ejacularam menos vezes mes atraves sexo masturbacao cancer prostata tipo comum doenca homens reino unido sao aproximadamente mil novos casos cada ano pesquisadores universidades medicina harvard boston estudaram homens saudaveis preencheram questionario detalhado sobre frequencia ejaculacao anos homens divididos dois grupos idade durante anos diagnosticados cancer prostata descobertas publicadas revista european urology demonstraram risco cancer prostata homens dessas faixas etarias reduziram significativamente naqueles ejacularam menos vezes periodo quatro semanas descobrimos homens relatam maiores frequencias ejaculatorias idade adulta menos propensos serem posteriormente diagnosticados cancer prostata informou pesquisa estudo apresentado site nhs destaca tambem serie outros fatores genetica estilo vida numero filhos habitos alimentares natureza atividade sexual educacao etc podem contribuir risco cancer prostata nhs fez questao destacar apesar todas historias ludicas voce ouvido crescer masturbacao totalmente segura caso voce opte fazer metodo preventivo nao existe nenhum risco saude
